INI_FILE_NAME,PROJECT_NAME,SEQ_NAME,JOB_SEQ_NAME,FINAL_JOB_NAME,TWS_JOB_NAME,TWS_BATCH_NAME, ,JOB_STREAM_TYPE
Alfa_CLINCOME_Load,RIP5_Staging01,,Alfa_CLINCOME_Load,Alfa_CLINCOME_Load,ALL0323,ALL010SC_STG11,,
Alfa_CLINCOME_Trans,RIP5_Staging01,,Alfa_CLINCOME_Trans,Alfa_CLINCOME_Trans,ALL0322,ALL010SC_STG11,,
Alfa_CLINECR_Extract,RIP5_Staging01,,Alfa_CLINECR_Extract,Alfa_CLINECR_Extract,ALL0326,ALL010SC_STG11,,
Alfa_CLINECR_HDS_Load,RIP5_Staging01,,Alfa_CLINECR_HDS_Load,Alfa_CLINECR_HDS_Load,ALL0330,ALL010SC_HDS2,,
Alfa_CLINECR_Load,RIP5_Staging01,,Alfa_CLINECR_Load,Alfa_CLINECR_Load,ALL0329,ALL010SC_STG11,,
Alfa_CLINECR_Trans,RIP5_Staging01,,Alfa_CLINECR_Trans,Alfa_CLINECR_Trans,ALL0328,ALL010SC_STG11,,
Alfa_CLINFILE_Extract,RIP5_Staging01,,Alfa_CLINFILE_Extract,Alfa_CLINFILE_Extract,ALL0332,ALL010SC_STG12,,
Alfa_CLINFILE_HDS_Load,RIP5_Staging01,,Alfa_CLINFILE_HDS_Load,Alfa_CLINFILE_HDS_Load,ALL0336,ALL010SC_HDS2,,
Alfa_CLINFILE_Load,RIP5_Staging01,,Alfa_CLINFILE_Load,Alfa_CLINFILE_Load,ALL0335,ALL010SC_STG12,,
Alfa_CLINFILE_Trans,RIP5_Staging01,,Alfa_CLINFILE_Trans,Alfa_CLINFILE_Trans,ALL0334,ALL010SC_STG12,,
Alfa_CSECRTY_Extract,RIP5_Staging01,,Alfa_CSECRTY_Extract,Alfa_CSECRTY_Extract,ALL0338,ALL010SC_STG12,,
Alfa_CSECRTY_HDS_Load,RIP5_Staging01,,Alfa_CSECRTY_HDS_Load,Alfa_CSECRTY_HDS_Load,ALL0342,ALL010SC_HDS2,,
Alfa_CSECRTY_Load,RIP5_Staging01,,Alfa_CSECRTY_Load,Alfa_CSECRTY_Load,ALL0341,ALL010SC_STG12,,
Alfa_CSECRTY_Trans,RIP5_Staging01,,Alfa_CSECRTY_Trans,Alfa_CSECRTY_Trans,ALL0340,ALL010SC_STG12,,
Alfa_DCCLAIM_Extract,RIP5_Staging01,,Alfa_DCCLAIM_Extract,Alfa_DCCLAIM_Extract,ALL0344,ALL010SC_STG12,,
Alfa_DCCLAIM_HDS_Load,RIP5_Staging01,,Alfa_DCCLAIM_HDS_Load,Alfa_DCCLAIM_HDS_Load,ALL0348,ALL010SC_HDS2,,
Alfa_DCCLAIM_Load,RIP5_Staging01,,Alfa_DCCLAIM_Load,Alfa_DCCLAIM_Load,ALL0347,ALL010SC_STG12,,
Alfa_DCCLAIM_Trans,RIP5_Staging01,,Alfa_DCCLAIM_Trans,Alfa_DCCLAIM_Trans,ALL0346,ALL010SC_STG12,,
Alfa_DDCLAIM_Extract,RIP5_Staging01,,Alfa_DDCLAIM_Extract,Alfa_DDCLAIM_Extract,ALL0350,ALL010SC_STG12,,
Alfa_DDCLAIM_HDS_Load,RIP5_Staging01,,Alfa_DDCLAIM_HDS_Load,Alfa_DDCLAIM_HDS_Load,ALL0354,ALL010SC_HDS2,,
Alfa_DDCLAIM_Load,RIP5_Staging01,,Alfa_DDCLAIM_Load,Alfa_DDCLAIM_Load,ALL0353,ALL010SC_STG12,,
Alfa_DDCLAIM_Trans,RIP5_Staging01,,Alfa_DDCLAIM_Trans,Alfa_DDCLAIM_Trans,ALL0352,ALL010SC_STG12,,
Alfa_DMANDAT_Extract,RIP5_Staging01,,Alfa_DMANDAT_Extract,Alfa_DMANDAT_Extract,ALL0356,ALL010SC_STG12,,
Alfa_DMANDAT_HDS_Load,RIP5_Staging01,,Alfa_DMANDAT_HDS_Load,Alfa_DMANDAT_HDS_Load,ALL0360,ALL010SC_HDS2,,
Alfa_DMANDAT_Load,RIP5_Staging01,,Alfa_DMANDAT_Load,Alfa_DMANDAT_Load,ALL0359,ALL010SC_STG12,,
Alfa_DMANDAT_Trans,RIP5_Staging01,,Alfa_DMANDAT_Trans,Alfa_DMANDAT_Trans,ALL0358,ALL010SC_STG12,,
Alfa_FADJFAC_Extract,RIP5_Staging01,,Alfa_FADJFAC_Extract,Alfa_FADJFAC_Extract,ALL0362,ALL010SC_STG13,,
Alfa_FADJFAC_HDS_Load,RIP5_Staging01,,Alfa_FADJFAC_HDS_Load,Alfa_FADJFAC_HDS_Load,ALL0366,ALL010SC_HDS3,,
Alfa_FADJFAC_Load,RIP5_Staging01,,Alfa_FADJFAC_Load,Alfa_FADJFAC_Load,ALL0365,ALL010SC_STG13,,
Alfa_FADJFAC_Trans,RIP5_Staging01,,Alfa_FADJFAC_Trans,Alfa_FADJFAC_Trans,ALL0364,ALL010SC_STG13,,
Alfa_FFINCHG_Extract,RIP5_Staging01,,Alfa_FFINCHG_Extract,Alfa_FFINCHG_Extract,ALL0368,ALL010SC_STG13,,
Alfa_FFINCHG_HDS_Load,RIP5_Staging01,,Alfa_FFINCHG_HDS_Load,Alfa_FFINCHG_HDS_Load,ALL0372,ALL010SC_HDS3,,
Alfa_FFINCHG_Load,RIP5_Staging01,,Alfa_FFINCHG_Load,Alfa_FFINCHG_Load,ALL0371,ALL010SC_STG13,,
Alfa_FFINCHG_Trans,RIP5_Staging01,,Alfa_FFINCHG_Trans,Alfa_FFINCHG_Trans,ALL0370,ALL010SC_STG13,,
Alfa_FRATDET_Extract,RIP5_Staging01,,Alfa_FRATDET_Extract,Alfa_FRATDET_Extract,ALL0374,ALL010SC_STG13,,
Alfa_FRATDET_HDS_Load,RIP5_Staging01,,Alfa_FRATDET_HDS_Load,Alfa_FRATDET_HDS_Load,ALL0378,ALL010SC_HDS3,,
Alfa_FRATDET_Load,RIP5_Staging01,,Alfa_FRATDET_Load,Alfa_FRATDET_Load,ALL0377,ALL010SC_STG13,,
Alfa_FRATDET_Trans,RIP5_Staging01,,Alfa_FRATDET_Trans,Alfa_FRATDET_Trans,ALL0376,ALL010SC_STG13,,
Alfa_FROLHDR_Extract,RIP5_Staging01,,Alfa_FROLHDR_Extract,Alfa_FROLHDR_Extract,ALL0380,ALL010SC_STG13,,
Alfa_FROLHDR_HDS_Load,RIP5_Staging01,,Alfa_FROLHDR_HDS_Load,Alfa_FROLHDR_HDS_Load,ALL0384,ALL010SC_HDS3,,
Alfa_FROLHDR_Load,RIP5_Staging01,,Alfa_FROLHDR_Load,Alfa_FROLHDR_Load,ALL0383,ALL010SC_STG13,,
Alfa_FROLHDR_Trans,RIP5_Staging01,,Alfa_FROLHDR_Trans,Alfa_FROLHDR_Trans,ALL0382,ALL010SC_STG13,,
Alfa_FROLLIN_Extract,RIP5_Staging01,,Alfa_FROLLIN_Extract,Alfa_FROLLIN_Extract,ALL0386,ALL010SC_STG13,,
Alfa_FROLLIN_HDS_Load,RIP5_Staging01,,Alfa_FROLLIN_HDS_Load,Alfa_FROLLIN_HDS_Load,ALL0390,ALL010SC_HDS3,,
Alfa_FROLLIN_Load,RIP5_Staging01,,Alfa_FROLLIN_Load,Alfa_FROLLIN_Load,ALL0389,ALL010SC_STG13,,
Alfa_FROLLIN_Trans,RIP5_Staging01,,Alfa_FROLLIN_Trans,Alfa_FROLLIN_Trans,ALL0388,ALL010SC_STG13,,
Alfa_GACOUNT_Extract,RIP5_Staging01,,Alfa_GACOUNT_Extract,Alfa_GACOUNT_Extract,ALL0392,ALL010SC_STG14,,
Alfa_GACOUNT_HDS_Load,RIP5_Staging01,,Alfa_GACOUNT_HDS_Load,Alfa_GACOUNT_HDS_Load,ALL0396,ALL010SC_HDS3,,
Alfa_GACOUNT_Load,RIP5_Staging01,,Alfa_GACOUNT_Load,Alfa_GACOUNT_Load,ALL0395,ALL010SC_STG14,,
Alfa_GACOUNT_Trans,RIP5_Staging01,,Alfa_GACOUNT_Trans,Alfa_GACOUNT_Trans,ALL0394,ALL010SC_STG14,,
Alfa_GAGREOM_Extract,RIP5_Staging01,,Alfa_GAGREOM_Extract,Alfa_GAGREOM_Extract,ALL0398,ALL010SC_STG14,,
Alfa_GAGREOM_HDS_Load,RIP5_Staging01,,Alfa_GAGREOM_HDS_Load,Alfa_GAGREOM_HDS_Load,ALL0402,ALL010SC_HDS3,,
Alfa_GAGREOM_Load,RIP5_Staging01,,Alfa_GAGREOM_Load,Alfa_GAGREOM_Load,ALL0401,ALL010SC_STG14,,
Alfa_GAGREOM_Trans,RIP5_Staging01,,Alfa_GAGREOM_Trans,Alfa_GAGREOM_Trans,ALL0400,ALL010SC_STG14,,
Alfa_GASSEOM_Extract,RIP5_Staging01,,Alfa_GASSEOM_Extract,Alfa_GASSEOM_Extract,ALL0404,ALL010SC_STG14,,
Alfa_GASSEOM_HDS_Load,RIP5_Staging01,,Alfa_GASSEOM_HDS_Load,Alfa_GASSEOM_HDS_Load,ALL0408,ALL010SC_HDS3,,
Alfa_GASSEOM_Load,RIP5_Staging01,,Alfa_GASSEOM_Load,Alfa_GASSEOM_Load,ALL0407,ALL010SC_STG14,,
Alfa_GASSEOM_Trans,RIP5_Staging01,,Alfa_GASSEOM_Trans,Alfa_GASSEOM_Trans,ALL0406,ALL010SC_STG14,,
Alfa_GCSTEOM_Extract,RIP5_Staging01,,Alfa_GCSTEOM_Extract,Alfa_GCSTEOM_Extract,ALL0410,ALL010SC_STG14,,
Alfa_GCSTEOM_HDS_Load,RIP5_Staging01,,Alfa_GCSTEOM_HDS_Load,Alfa_GCSTEOM_HDS_Load,ALL0414,ALL010SC_HDS3,,
Alfa_GCSTEOM_Load,RIP5_Staging01,,Alfa_GCSTEOM_Load,Alfa_GCSTEOM_Load,ALL0413,ALL010SC_STG14,,
Alfa_GCSTEOM_Trans,RIP5_Staging01,,Alfa_GCSTEOM_Trans,Alfa_GCSTEOM_Trans,ALL0412,ALL010SC_STG14,,
Alfa_GJRNHDR_Extract,RIP5_Staging01,,Alfa_GJRNHDR_Extract,Alfa_GJRNHDR_Extract,ALL0416,ALL010SC_STG14,,
Alfa_GJRNHDR_HDS_Load,RIP5_Staging01,,Alfa_GJRNHDR_HDS_Load,Alfa_GJRNHDR_HDS_Load,ALL0420,ALL010SC_HDS3,,
Alfa_GJRNHDR_Load,RIP5_Staging01,,Alfa_GJRNHDR_Load,Alfa_GJRNHDR_Load,ALL0419,ALL010SC_STG14,,
Alfa_GJRNHDR_Trans,RIP5_Staging01,,Alfa_GJRNHDR_Trans,Alfa_GJRNHDR_Trans,ALL0418,ALL010SC_STG14,,
Alfa_GPSTING_Extract,RIP5_Staging01,,Alfa_GPSTING_Extract,Alfa_GPSTING_Extract,ALL0422,ALL010SC_STG15,,
Alfa_GPSTING_HDS_Load,RIP5_Staging01,,Alfa_GPSTING_HDS_Load,Alfa_GPSTING_HDS_Load,ALL0425,ALL010SC_HDS3,,
Alfa_GPSTING_Load,RIP5_Staging01,,Alfa_GPSTING_Load,Alfa_GPSTING_Load,ALL0424,ALL010SC_STG15,,
Alfa_GRCVEOM_Extract,RIP5_Staging01,,Alfa_GRCVEOM_Extract,Alfa_GRCVEOM_Extract,ALL0427,ALL010SC_STG15,,
Alfa_GRCVEOM_HDS_Load,RIP5_Staging01,,Alfa_GRCVEOM_HDS_Load,Alfa_GRCVEOM_HDS_Load,ALL0431,ALL010SC_HDS3,,
Alfa_GRCVEOM_Load,RIP5_Staging01,,Alfa_GRCVEOM_Load,Alfa_GRCVEOM_Load,ALL0430,ALL010SC_STG15,,
Alfa_GRCVEOM_Trans,RIP5_Staging01,,Alfa_GRCVEOM_Trans,Alfa_GRCVEOM_Trans,ALL0429,ALL010SC_STG15,,
Alfa_GSCHEOM_Extract,RIP5_Staging01,,Alfa_GSCHEOM_Extract,Alfa_GSCHEOM_Extract,ALL0433,ALL010SC_STG15,,
Alfa_GSCHEOM_HDS_Load,RIP5_Staging01,,Alfa_GSCHEOM_HDS_Load,Alfa_GSCHEOM_HDS_Load,ALL0437,ALL010SC_HDS3,,
Alfa_GSCHEOM_Load,RIP5_Staging01,,Alfa_GSCHEOM_Load,Alfa_GSCHEOM_Load,ALL0436,ALL010SC_STG15,,
Alfa_GSCHEOM_Trans,RIP5_Staging01,,Alfa_GSCHEOM_Trans,Alfa_GSCHEOM_Trans,ALL0435,ALL010SC_STG15,,
Alfa_HAGRMNT_Extract,RIP5_Staging01,,Alfa_HAGRMNT_Extract,Alfa_HAGRMNT_Extract,ALL0439,ALL010SC_STG15,,
Alfa_HAGRMNT_HDS_Load,RIP5_Staging01,,Alfa_HAGRMNT_HDS_Load,Alfa_HAGRMNT_HDS_Load,ALL0443,ALL010SC_HDS3,,
Alfa_HAGRMNT_HDS_Load,RIP5_Staging01,,Alfa_HAGRMNT_HDS_Load,Alfa_HAGRMNT_HDS_Load_UPD,ALL0443,ALL010SC_HDS3,,
Alfa_HAGRMNT_HDS_Load,RIP5_Staging01,,Alfa_HAGRMNT_HDS_Load,Alfa_HAGRMNT_HDS_Load_UPS,ALL0443,ALL010SC_HDS3,,
Alfa_HAGRMNT_Load,RIP5_Staging01,,Alfa_HAGRMNT_Load,Alfa_HAGRMNT_Load,ALL0442,ALL010SC_STG15,,
Alfa_HAGRMNT_Trans,RIP5_Staging01,,Alfa_HAGRMNT_Trans,Alfa_HAGRMNT_Trans,ALL0441,ALL010SC_STG15,,
Alfa_HCSHFLW_Extract,RIP5_Staging01,,Alfa_HCSHFLW_Extract,Alfa_HCSHFLW_Extract,ALL0445,ALL010SC_STG15,,
Alfa_HCSHFLW_HDS_Load,RIP5_Staging01,,Alfa_HCSHFLW_HDS_Load,Alfa_HCSHFLW_HDS_Load,ALL0449,ALL010SC_HDS3,,
Alfa_HCSHFLW_Load,RIP5_Staging01,,Alfa_HCSHFLW_Load,Alfa_HCSHFLW_Load,ALL0448,ALL010SC_STG15,,
Alfa_HCSHFLW_Trans,RIP5_Staging01,,Alfa_HCSHFLW_Trans,Alfa_HCSHFLW_Trans,ALL0447,ALL010SC_STG15,,
Alfa_HFINCHG_Extract,RIP5_Staging01,,Alfa_HFINCHG_Extract,Alfa_HFINCHG_Extract,ALL0451,ALL010SC_STG16,,
Alfa_HFINCHG_HDS_Load,RIP5_Staging01,,Alfa_HFINCHG_HDS_Load,Alfa_HFINCHG_HDS_Load,ALL0455,ALL010SC_HDS3,,
Alfa_HFINCHG_Load,RIP5_Staging01,,Alfa_HFINCHG_Load,Alfa_HFINCHG_Load,ALL0454,ALL010SC_STG16,,
Alfa_HFINCHG_Trans,RIP5_Staging01,,Alfa_HFINCHG_Trans,Alfa_HFINCHG_Trans,ALL0453,ALL010SC_STG16,,
Alfa_HINCOME_Extract,RIP5_Staging01,,Alfa_HINCOME_Extract,Alfa_HINCOME_Extract,ALL0457,ALL010SC_STG16,,
Alfa_HINCOME_HDS_Load,RIP5_Staging01,,Alfa_HINCOME_HDS_Load,Alfa_HINCOME_HDS_Load,ALL0461,ALL010SC_HDS3,,
Alfa_HINCOME_Load,RIP5_Staging01,,Alfa_HINCOME_Load,Alfa_HINCOME_Load,ALL0460,ALL010SC_STG16,,
Alfa_HINCOME_Trans,RIP5_Staging01,,Alfa_HINCOME_Trans,Alfa_HINCOME_Trans,ALL0459,ALL010SC_STG16,,
Alfa_HPAYHST_Extract,RIP5_Staging01,,Alfa_HPAYHST_Extract,Alfa_HPAYHST_Extract,ALL0463,ALL010SC_STG16,,
Alfa_HPAYHST_HDS_Load,RIP5_Staging01,,Alfa_HPAYHST_HDS_Load,Alfa_HPAYHST_HDS_Load,ALL0467,ALL010SC_HDS3,,
Alfa_HPAYHST_Load,RIP5_Staging01,,Alfa_HPAYHST_Load,Alfa_HPAYHST_Load,ALL0466,ALL010SC_STG16,,
Alfa_HPAYHST_Trans,RIP5_Staging01,,Alfa_HPAYHST_Trans,Alfa_HPAYHST_Trans,ALL0465,ALL010SC_STG16,,
Alfa_HRECVBL_Extract,RIP5_Staging01,,Alfa_HRECVBL_Extract,Alfa_HRECVBL_Extract,ALL0469,ALL010SC_STG16,,
Alfa_HRECVBL_HDS_Load,RIP5_Staging01,,Alfa_HRECVBL_HDS_Load,Alfa_HRECVBL_HDS_Load,ALL0473,ALL010SC_HDS3,,
Alfa_HRECVBL_Load,RIP5_Staging01,,Alfa_HRECVBL_Load,Alfa_HRECVBL_Load,ALL0472,ALL010SC_STG16,,
Alfa_HRECVBL_Trans,RIP5_Staging01,,Alfa_HRECVBL_Trans,Alfa_HRECVBL_Trans,ALL0471,ALL010SC_STG16,,
Alfa_HRENTAL_Extract,RIP5_Staging01,,Alfa_HRENTAL_Extract,Alfa_HRENTAL_Extract,ALL0475,ALL010SC_STG16,,
Alfa_HRENTAL_HDS_Load,RIP5_Staging01,,Alfa_HRENTAL_HDS_Load,Alfa_HRENTAL_HDS_Load,ALL0479,ALL010SC_HDS3,,
Alfa_HRENTAL_Load,RIP5_Staging01,,Alfa_HRENTAL_Load,Alfa_HRENTAL_Load,ALL0478,ALL010SC_STG16,,
Alfa_HRENTAL_Trans,RIP5_Staging01,,Alfa_HRENTAL_Trans,Alfa_HRENTAL_Trans,ALL0477,ALL010SC_STG16,,
Alfa_HTRMDET_Extract,RIP5_Staging01,,Alfa_HTRMDET_Extract,Alfa_HTRMDET_Extract,ALL0481,ALL010SC_STG16,,
Alfa_HTRMDET_HDS_Load,RIP5_Staging01,,Alfa_HTRMDET_HDS_Load,Alfa_HTRMDET_HDS_Load,ALL0485,ALL010SC_HDS3,,
Alfa_HTRMDET_Load,RIP5_Staging01,,Alfa_HTRMDET_Load,Alfa_HTRMDET_Load,ALL0484,ALL010SC_STG16,,
Alfa_HTRMDET_Trans,RIP5_Staging01,,Alfa_HTRMDET_Trans,Alfa_HTRMDET_Trans,ALL0483,ALL010SC_STG16,,
Alfa_IASSDRW_Extract,RIP5_Staging01,,Alfa_IASSDRW_Extract,Alfa_IASSDRW_Extract,ALL0487,ALL010SC_STG16,,
Alfa_IASSDRW_HDS_Load,RIP5_Staging01,,Alfa_IASSDRW_HDS_Load,Alfa_IASSDRW_HDS_Load,ALL0491,ALL010SC_HDS3,,
Alfa_IASSDRW_Load,RIP5_Staging01,,Alfa_IASSDRW_Load,Alfa_IASSDRW_Load,ALL0490,ALL010SC_STG16,,
Alfa_IASSDRW_Trans,RIP5_Staging01,,Alfa_IASSDRW_Trans,Alfa_IASSDRW_Trans,ALL0489,ALL010SC_STG16,,
Alfa_IBALANC_Extract,RIP5_Staging01,,Alfa_IBALANC_Extract,Alfa_IBALANC_Extract,ALL0493,ALL010SC_STG17,,
Alfa_IBALANC_HDS_Load,RIP5_Staging01,,Alfa_IBALANC_HDS_Load,Alfa_IBALANC_HDS_Load,ALL0497,ALL010SC_HDS3,,
Alfa_IBALANC_Load,RIP5_Staging01,,Alfa_IBALANC_Load,Alfa_IBALANC_Load,ALL0496,ALL010SC_STG17,,
Alfa_IBALANC_Trans,RIP5_Staging01,,Alfa_IBALANC_Trans,Alfa_IBALANC_Trans,ALL0495,ALL010SC_STG17,,
Alfa_IINCOME_Extract,RIP5_Staging01,,Alfa_IINCOME_Extract,Alfa_IINCOME_Extract,ALL0499,ALL010SC_STG17,,
Alfa_IINCOME_HDS_Load,RIP5_Staging01,,Alfa_IINCOME_HDS_Load,Alfa_IINCOME_HDS_Load,ALL0503,ALL010SC_HDS3,,
Alfa_IINCOME_Load,RIP5_Staging01,,Alfa_IINCOME_Load,Alfa_IINCOME_Load,ALL0502,ALL010SC_STG17,,
Alfa_IINCOME_Trans,RIP5_Staging01,,Alfa_IINCOME_Trans,Alfa_IINCOME_Trans,ALL0501,ALL010SC_STG17,,
Alfa_IPREDET_Extract,RIP5_Staging01,,Alfa_IPREDET_Extract,Alfa_IPREDET_Extract,ALL0505,ALL010SC_STG17,,
Alfa_IPREDET_HDS_Load,RIP5_Staging01,,Alfa_IPREDET_HDS_Load,Alfa_IPREDET_HDS_Load,ALL0509,ALL010SC_HDS3,,
Alfa_IPREDET_Load,RIP5_Staging01,,Alfa_IPREDET_Load,Alfa_IPREDET_Load,ALL0508,ALL010SC_STG17,,
Alfa_IPREDET_Trans,RIP5_Staging01,,Alfa_IPREDET_Trans,Alfa_IPREDET_Trans,ALL0507,ALL010SC_STG17,,
Alfa_IROLOVR_Extract,RIP5_Staging01,,Alfa_IROLOVR_Extract,Alfa_IROLOVR_Extract,ALL0511,ALL010SC_STG17,,
Alfa_IROLOVR_HDS_Load,RIP5_Staging01,,Alfa_IROLOVR_HDS_Load,Alfa_IROLOVR_HDS_Load,ALL0515,ALL010SC_HDS3,,
Alfa_IROLOVR_Load,RIP5_Staging01,,Alfa_IROLOVR_Load,Alfa_IROLOVR_Load,ALL0514,ALL010SC_STG17,,
Alfa_IROLOVR_Trans,RIP5_Staging01,,Alfa_IROLOVR_Trans,Alfa_IROLOVR_Trans,ALL0513,ALL010SC_STG17,,
Alfa_JASSDRW_Extract,RIP5_Staging01,,Alfa_JASSDRW_Extract,Alfa_JASSDRW_Extract,ALL0517,ALL010SC_STG17,,
Alfa_JASSDRW_HDS_Load,RIP5_Staging01,,Alfa_JASSDRW_HDS_Load,Alfa_JASSDRW_HDS_Load,ALL0521,ALL010SC_HDS3,,
Alfa_JASSDRW_Load,RIP5_Staging01,,Alfa_JASSDRW_Load,Alfa_JASSDRW_Load,ALL0520,ALL010SC_STG17,,
Alfa_JASSDRW_Trans,RIP5_Staging01,,Alfa_JASSDRW_Trans,Alfa_JASSDRW_Trans,ALL0519,ALL010SC_STG17,,
Alfa_JFNDING_Extract,RIP5_Staging01,,Alfa_JFNDING_Extract,Alfa_JFNDING_Extract,ALL0523,ALL010SC_STG17,,
Alfa_JFNDING_HDS_Load,RIP5_Staging01,,Alfa_JFNDING_HDS_Load,Alfa_JFNDING_HDS_Load,ALL0527,ALL010SC_HDS3,,
Alfa_JFNDING_Load,RIP5_Staging01,,Alfa_JFNDING_Load,Alfa_JFNDING_Load,ALL0526,ALL010SC_STG17,,
Alfa_JFNDING_Trans,RIP5_Staging01,,Alfa_JFNDING_Trans,Alfa_JFNDING_Trans,ALL0525,ALL010SC_STG17,,
Alfa_JOTHCHG_Extract,RIP5_Staging01,,Alfa_JOTHCHG_Extract,Alfa_JOTHCHG_Extract,ALL0529,ALL010SC_STG18,,
Alfa_JOTHCHG_HDS_Load,RIP5_Staging01,,Alfa_JOTHCHG_HDS_Load,Alfa_JOTHCHG_HDS_Load,ALL0533,ALL010SC_HDS3,,
Alfa_JOTHCHG_Load,RIP5_Staging01,,Alfa_JOTHCHG_Load,Alfa_JOTHCHG_Load,ALL0532,ALL010SC_STG18,,
Alfa_JOTHCHG_Trans,RIP5_Staging01,,Alfa_JOTHCHG_Trans,Alfa_JOTHCHG_Trans,ALL0531,ALL010SC_STG18,,
Alfa_JRENTAL_Extract,RIP5_Staging01,,Alfa_JRENTAL_Extract,Alfa_JRENTAL_Extract,ALL0535,ALL010SC_STG18,,
Alfa_JRENTAL_HDS_Load,RIP5_Staging01,,Alfa_JRENTAL_HDS_Load,Alfa_JRENTAL_HDS_Load,ALL0539,ALL010SC_HDS3,,
Alfa_JRENTAL_Load,RIP5_Staging01,,Alfa_JRENTAL_Load,Alfa_JRENTAL_Load,ALL0538,ALL010SC_STG18,,
Alfa_JRENTAL_Trans,RIP5_Staging01,,Alfa_JRENTAL_Trans,Alfa_JRENTAL_Trans,ALL0537,ALL010SC_STG18,,
Alfa_JRSHTXN_Extract,RIP5_Staging01,,Alfa_JRSHTXN_Extract,Alfa_JRSHTXN_Extract,ALL0541,ALL010SC_STG18,,
Alfa_JRSHTXN_HDS_Load,RIP5_Staging01,,Alfa_JRSHTXN_HDS_Load,Alfa_JRSHTXN_HDS_Load,ALL0545,ALL010SC_HDS4,,
Alfa_JRSHTXN_Load,RIP5_Staging01,,Alfa_JRSHTXN_Load,Alfa_JRSHTXN_Load,ALL0544,ALL010SC_STG18,,
Alfa_JRSHTXN_Trans,RIP5_Staging01,,Alfa_JRSHTXN_Trans,Alfa_JRSHTXN_Trans,ALL0543,ALL010SC_STG18,,
Alfa_JSCHEDL_Extract,RIP5_Staging01,,Alfa_JSCHEDL_Extract,Alfa_JSCHEDL_Extract,ALL0547,ALL010SC_STG18,,
Alfa_JSCHEDL_HDS_Load,RIP5_Staging01,,Alfa_JSCHEDL_HDS_Load,Alfa_JSCHEDL_HDS_Load,ALL0551,ALL010SC_HDS4,,
Alfa_JSCHEDL_Load,RIP5_Staging01,,Alfa_JSCHEDL_Load,Alfa_JSCHEDL_Load,ALL0550,ALL010SC_STG18,,
Alfa_JSCHEDL_Trans,RIP5_Staging01,,Alfa_JSCHEDL_Trans,Alfa_JSCHEDL_Trans,ALL0549,ALL010SC_STG18,,
Alfa_KAFRCFL_Extract,RIP5_Staging01,,Alfa_KAFRCFL_Extract,Alfa_KAFRCFL_Extract,ALL0553,ALL010SC_STG18,,
Alfa_KAFRCFL_HDS_Load,RIP5_Staging01,,Alfa_KAFRCFL_HDS_Load,Alfa_KAFRCFL_HDS_Load,ALL0557,ALL010SC_HDS4,,
Alfa_KAFRCFL_Load,RIP5_Staging01,,Alfa_KAFRCFL_Load,Alfa_KAFRCFL_Load,ALL0556,ALL010SC_STG18,,
Alfa_KAFRCFL_Trans,RIP5_Staging01,,Alfa_KAFRCFL_Trans,Alfa_KAFRCFL_Trans,ALL0555,ALL010SC_STG18,,
Alfa_KCLRCFL_Extract,RIP5_Staging01,,Alfa_KCLRCFL_Extract,Alfa_KCLRCFL_Extract,ALL0559,ALL010SC_STG19,,
Alfa_KCLRCFL_HDS_Load,RIP5_Staging01,,Alfa_KCLRCFL_HDS_Load,Alfa_KCLRCFL_HDS_Load,ALL0563,ALL010SC_HDS4,,
Alfa_KCLRCFL_Load,RIP5_Staging01,,Alfa_KCLRCFL_Load,Alfa_KCLRCFL_Load,ALL0562,ALL010SC_STG19,,
Alfa_KCLRCFL_Trans,RIP5_Staging01,,Alfa_KCLRCFL_Trans,Alfa_KCLRCFL_Trans,ALL0561,ALL010SC_STG19,,
Alfa_MADDCST_Extract,RIP5_Staging01,,Alfa_MADDCST_Extract,Alfa_MADDCST_Extract,ALL0565,ALL010SC_STG19,,
Alfa_MADDCST_HDS_Load,RIP5_Staging01,,Alfa_MADDCST_HDS_Load,Alfa_MADDCST_HDS_Load,ALL0569,ALL010SC_HDS4,,
Alfa_MADDCST_Load,RIP5_Staging01,,Alfa_MADDCST_Load,Alfa_MADDCST_Load,ALL0568,ALL010SC_STG19,,
Alfa_MADDCST_Trans,RIP5_Staging01,,Alfa_MADDCST_Trans,Alfa_MADDCST_Trans,ALL0567,ALL010SC_STG19,,
Alfa_MAGRMNT_Extract,RIP5_Staging01,,Alfa_MAGRMNT_Extract,Alfa_MAGRMNT_Extract,ALL0571,ALL010SC_STG19,,
Alfa_MAGRMNT_HDS_Load,RIP5_Staging01,,Alfa_MAGRMNT_HDS_Load,Alfa_MAGRMNT_HDS_Load,ALL0575,ALL010SC_HDS4,,
Alfa_MAGRMNT_Load,RIP5_Staging01,,Alfa_MAGRMNT_Load,Alfa_MAGRMNT_Load,ALL0574,ALL010SC_STG19,,
Alfa_MAGRMNT_Trans,RIP5_Staging01,,Alfa_MAGRMNT_Trans,Alfa_MAGRMNT_Trans,ALL0573,ALL010SC_STG19,,
Alfa_MASSDRW_Extract,RIP5_Staging01,,Alfa_MASSDRW_Extract,Alfa_MASSDRW_Extract,ALL0577,ALL010SC_STG19,,
Alfa_MASSDRW_HDS_Load,RIP5_Staging01,,Alfa_MASSDRW_HDS_Load,Alfa_MASSDRW_HDS_Load,ALL0581,ALL010SC_HDS4,,
