Schedule name,Job name,host,scriptname,streamlogon,description,recovery,rccondsucc,type,AT,EVERY,UNTIL
RY6_HDS_DLY1,RY6HDS0022,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FINANCE_GDRS_DATAPOINTS_HDS_Load_UPD,^BIRPRDID^,HDS Update of RAy staging data for RY6_FINANCE_GDRS_DATAPOINTS,RERUN,,UNIX,,,
RY6_HDS_DLY1,RY6HDS0023,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FINANCE_GDRS_DATAPOINTS_HDS_Load_UPS,^BIRPRDID^,HDS Upsert of RAy staging data for RY6_FINANCE_GDRS_DATAPOINTS,RERUN,,UNIX,,,
RY6_HDS_DLY1,RY6HDS0024,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ISSUER_CREDIT_RATINGS_HDS_Load_UPD,^BIRPRDID^,HDS Update of RAy staging data for RY6_ISSUER_CREDIT_RATINGS,RERUN,,UNIX,,,
RY6_HDS_DLY1,RY6HDS0025,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ISSUER_CREDIT_RATINGS_HDS_Load_UPS,^BIRPRDID^,HDS Upsert of RAy staging data for RY6_ISSUER_CREDIT_RATINGS,RERUN,,UNIX,,,
RY6_HDS_DLY1,RY6HDS0026,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_T_CDR_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for RY6_T_CDR,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0027,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_BIS_SECU_APPROACH_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for BIS_SECU_APPROACH,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0028,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CDR_IMPORT_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for CDR_IMPORT,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0029,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CDR_IMPORT_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for CDR_IMPORT,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0030,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COLLATERAL_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for COLLATERAL,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0031,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COLLATERAL_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for COLLATERAL,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0032,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANIES_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for COMPANIES,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0033,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANIES_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for COMPANIES,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0034,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANIES_LINKS_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for COMPANIES_LINKS,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0035,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANIES_LINKS_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for COMPANIES_LINKS,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0036,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANIES_LINKS_TYPE_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for COMPANIES_LINKS_TYPE,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0037,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANIES_LINKS_TYPE_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for COMPANIES_LINKS_TYPE,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0038,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANY_PERIMETER_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for COMPANY_PERIMETER,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0039,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COMPANY_PERIMETER_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for COMPANY_PERIMETER,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0040,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CONTRACT_GUARANTEE_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for CONTRACT_GUARANTEE,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0041,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CONTRACT_TYPES_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for CONTRACT_TYPES,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0042,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CONTRACT_TYPES_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for CONTRACT_TYPES,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0043,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COUNTRY_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for COUNTRY,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0044,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_COUNTRY_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for COUNTRY,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0045,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CREDIT_DERIVATIVE_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for CREDIT_DERIVATIVE,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0046,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CREDIT_DERIVATIVE_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for CREDIT_DERIVATIVE,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0047,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CREDIT_RATING_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for CREDIT_RATING,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0048,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CURRENCY_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for CURRENCY,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0049,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CURRENCY_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for CURRENCY,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0050,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_DEAL_IMPORT_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for DEAL_IMPORT,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0051,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_DEAL_IMPORT_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for DEAL_IMPORT,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0052,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ENTITY_LINKS_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for ENTITY_LINKS,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0053,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ENTITY_LINKS_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for ENTITY_LINKS,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0054,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ENTITY_LINKS_TYPE_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for ENTITY_LINKS_TYPE,RERUN,,UNIX,,,
RY6_HDS_DLY2,RY6HDS0055,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ENTITY_LINKS_TYPE_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for ENTITY_LINKS_TYPE,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0056,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ENTITY_TYPE_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for ENTITY_TYPE,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0057,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ENTITY_TYPE_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for ENTITY_TYPE,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0058,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FACILITY_COUNTERPARTY_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for FACILITY_COUNTERPARTY,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0059,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FACILITY_COUNTERPARTY_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for FACILITY_COUNTERPARTY,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0060,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FACILITY_LINKS_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for FACILITY_LINKS,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0061,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FACILITY_PRODUCTS_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for FACILITY_PRODUCTS,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0062,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FDW_NETTING_AGREEMENT_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for FDW_NETTING_AGREEMENT,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0063,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_FDW_NETTING_AGREEMENT_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for FDW_NETTING_AGREEMENT,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0064,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_ACCOUNT_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for GL_ACCOUNT,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0065,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_ACCOUNT_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for GL_ACCOUNT,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0066,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_BALANCE_SHEET_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for GL_BALANCE_SHEET,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0067,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_BALANCE_SHEET_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for GL_BALANCE_SHEET,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0068,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_FDW_BOOKED_AMOUNTS_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for GL_FDW_BOOKED_AMOUNTS,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0069,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_GAAP_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for GL_GAAP,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0070,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_GAAP_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for GL_GAAP,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0071,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_REC_BALANCE_SHEET_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for GL_REC_BALANCE_SHEET,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0072,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GL_REC_BALANCE_SHEET_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for GL_REC_BALANCE_SHEET,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0073,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GUARANTEE_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for GUARANTEE,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0074,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_GUARANTEE_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for GUARANTEE,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0075,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_INDUSTRY_SECTOR_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for INDUSTRY_SECTOR,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0076,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_INDUSTRY_SECTOR_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for INDUSTRY_SECTOR,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0077,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_MKT_FX_INPUT_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for MKT_FX_INPUT,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0078,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_MKT_FX_INPUT_SET_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for MKT_FX_INPUT_SET,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0079,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_MKT_FX_INPUT_SET_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for MKT_FX_INPUT_SET,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0080,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_PROVISION_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for PROVISION,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0081,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_PROVISION_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for PROVISION,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0082,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_PROVISION_CONTRACT_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for PROVISION_CONTRACT,RERUN,,UNIX,,,
RY6_HDS_DLY3,RY6HDS0083,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_PROVISION_CONTRACT_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for PROVISION_CONTRACT,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0084,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_RATING_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for RATING,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0085,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_RATING_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for RATING,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0086,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_RATING_AGENCY_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for RATING_AGENCY,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0087,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_RATING_AGENCY_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for RATING_AGENCY,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0088,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_SECU_CIES_LINKS_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for SECU_CIES_LINKS,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0089,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_SECURITIZATION_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for SECURITIZATION,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0090,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_SECURITIZATION_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for SECURITIZATION,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0091,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_SECURITY_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for SECURITY,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0092,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_SECURITY_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for SECURITY,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0093,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_SECURITY_POSITIONS_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for SECURITY_POSITIONS,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0094,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_UND_POOL_LINK_SNP_Load,^BIRPRDID^,SNP Load of RAy staging data for UND_POOL_LINK,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0095,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_UNDERLYING_ASSET_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for UNDERLYING_ASSET,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0096,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_UNDERLYING_ASSET_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for UNDERLYING_ASSET,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0097,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_UNDERLYING_POOL_HDS_Load_UPD,^BIRPRDID^,SNP Load of RAy staging data for UNDERLYING_POOL,RERUN,,UNIX,,,
RY6_HDS_DLY4,RY6HDS0098,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_UNDERLYING_POOL_HDS_Load_UPS,^BIRPRDID^,SNP Load of RAy staging data for UNDERLYING_POOL,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0001,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ACCOUNT_Extract,^BIRPRDID^,Extraction of RAy staging data for ACCOUNT,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0002,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_StageCountValidation ACCOUNT,^BIRPRDID^,Count of RAy staging data for ACCOUNT,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0003,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ACCOUNT_Trans,^BIRPRDID^,Trans of RAy staging data for ACCOUNT,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0004,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_ACCOUNT_Load,^BIRPRDID^,Load of RAy staging data for ACCOUNT,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0005,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CD_FDW_STRUCTURE_Extract,^BIRPRDID^,Extraction of RAy staging data for CD_FDW_STRUCTURE,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0006,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_StageCountValidation CD_FDW_STRUCTURE,^BIRPRDID^,Count of RAy staging data for CD_FDW_STRUCTURE,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0007,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CD_FDW_STRUCTURE_Trans,^BIRPRDID^,Trans of RAy staging data for CD_FDW_STRUCTURE,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0008,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CD_FDW_STRUCTURE_Load,^BIRPRDID^,Load of RAy staging data for CD_FDW_STRUCTURE,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0009,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CONTEXT_STATUS_Extract,^BIRPRDID^,Extraction of RAy staging data for CONTEXT,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0010,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_StageCountValidation CONTEXT_STATUS,^BIRPRDID^,Count of RAy staging data for CONTEXT_STATUS,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0011,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CONTEXT_STATUS_Trans,^BIRPRDID^,Trans of RAy staging data for CONTEXT,RERUN,,UNIX,,,
RY6_STG_DLY1,RY6STG0012,RDWETLPRD,^BIRPRDSC^/MaestroCallJob.sh RY6_CONTEXT_STATUS_Load,^BIRPRDID^,Load of RAy staging data for CONTEXT,RERUN,,UNIX,,,
